"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2023 inflation-adjusted dollars)",
"0400000US36","New York","84578","372",
"1500000US360630229012","Block Group 2; Census Tract 229.01; Niagara County; New York","60333","8162",
"1500000US360630229021","Block Group 1; Census Tract 229.02; Niagara County; New York","81134","9697",
"1500000US360630229022","Block Group 2; Census Tract 229.02; Niagara County; New York","95735","32231",
"1500000US360630230011","Block Group 1; Census Tract 230.01; Niagara County; New York","47083","14019",
"1500000US360630231001","Block Group 1; Census Tract 231; Niagara County; New York","-","**",
"1500000US360630231002","Block Group 2; Census Tract 231; Niagara County; New York","41042","22995",
"1500000US360630232001","Block Group 1; Census Tract 232; Niagara County; New York","80329","35842",
"1500000US360630232002","Block Group 2; Census Tract 232; Niagara County; New York","49828","5173",
"1500000US360630232003","Block Group 3; Census Tract 232; Niagara County; New York","21336","9526",
"1500000US360630233011","Block Group 1; Census Tract 233.01; Niagara County; New York","64130","38376",
"1500000US360630233012","Block Group 2; Census Tract 233.01; Niagara County; New York","88169","9084",
"1500000US360630233021","Block Group 1; Census Tract 233.02; Niagara County; New York","34042","11161",
"1500000US360630233022","Block Group 2; Census Tract 233.02; Niagara County; New York","86667","13977",
"1500000US360630234011","Block Group 1; Census Tract 234.01; Niagara County; New York","111042","23408",
"1500000US360630234012","Block Group 2; Census Tract 234.01; Niagara County; New York","150599","33444",
"1500000US360630234013","Block Group 3; Census Tract 234.01; Niagara County; New York","39477","29851",
"1500000US360630234014","Block Group 4; Census Tract 234.01; Niagara County; New York","109107","42480",
"1500000US360630234021","Block Group 1; Census Tract 234.02; Niagara County; New York","92471","10502",
"1500000US360630234022","Block Group 2; Census Tract 234.02; Niagara County; New York","108371","21806",
"1500000US360630234041","Block Group 1; Census Tract 234.04; Niagara County; New York","55341","50540",
"1500000US360630234042","Block Group 2; Census Tract 234.04; Niagara County; New York","107892","33200",
"1500000US360630234043","Block Group 3; Census Tract 234.04; Niagara County; New York","81042","49955",
"1500000US360630234051","Block Group 1; Census Tract 234.05; Niagara County; New York","46759","12045",
"1500000US360630234052","Block Group 2; Census Tract 234.05; Niagara County; New York","56583","26268",
"1500000US360630235001","Block Group 1; Census Tract 235; Niagara County; New York","63889","20492",
"1500000US360630235002","Block Group 2; Census Tract 235; Niagara County; New York","85156","28282",
"1500000US360630235003","Block Group 3; Census Tract 235; Niagara County; New York","57762","11354",
"1500000US360630236001","Block Group 1; Census Tract 236; Niagara County; New York","47222","24519",
"1500000US360630236002","Block Group 2; Census Tract 236; Niagara County; New York","-","**",
"1500000US360630236003","Block Group 3; Census Tract 236; Niagara County; New York","75405","23281",
"1500000US360630237001","Block Group 1; Census Tract 237; Niagara County; New York","55828","11809",
"1500000US360630237002","Block Group 2; Census Tract 237; Niagara County; New York","30553","12368",
"1500000US360630238001","Block Group 1; Census Tract 238; Niagara County; New York","46942","7079",
"1500000US360630238002","Block Group 2; Census Tract 238; Niagara County; New York","47995","4320",
"1500000US360630238003","Block Group 3; Census Tract 238; Niagara County; New York","90739","22235",
"1500000US360630239011","Block Group 1; Census Tract 239.01; Niagara County; New York","91429","25964",
"1500000US360630239012","Block Group 2; Census Tract 239.01; Niagara County; New York","54960","17874",
"1500000US360630239013","Block Group 3; Census Tract 239.01; Niagara County; New York","97869","10557",
"1500000US360630239014","Block Group 4; Census Tract 239.01; Niagara County; New York","72000","28433",
"1500000US360630239021","Block Group 1; Census Tract 239.02; Niagara County; New York","-","**",
"1500000US360630239022","Block Group 2; Census Tract 239.02; Niagara County; New York","48545","2815",
"1500000US360630239023","Block Group 3; Census Tract 239.02; Niagara County; New York","107353","25055",
"1500000US360630240011","Block Group 1; Census Tract 240.01; Niagara County; New York","100658","36797",
"1500000US360630240012","Block Group 2; Census Tract 240.01; Niagara County; New York","102763","37477",
"1500000US360630240013","Block Group 3; Census Tract 240.01; Niagara County; New York","89338","22711",
"1500000US360630240014","Block Group 4; Census Tract 240.01; Niagara County; New York","65357","42940",
"1500000US360630240015","Block Group 5; Census Tract 240.01; Niagara County; New York","93547","16029",
"1500000US360630240021","Block Group 1; Census Tract 240.02; Niagara County; New York","62981","10237",
"1500000US360630241011","Block Group 1; Census Tract 241.01; Niagara County; New York","74342","20830",
"1500000US360630241012","Block Group 2; Census Tract 241.01; Niagara County; New York","103879","31418",
"1500000US360630241021","Block Group 1; Census Tract 241.02; Niagara County; New York","52188","45152",
"1500000US360630241022","Block Group 2; Census Tract 241.02; Niagara County; New York","78654","8750",
"1500000US360630241023","Block Group 3; Census Tract 241.02; Niagara County; New York","59653","12085",
"1500000US360630242011","Block Group 1; Census Tract 242.01; Niagara County; New York","53210","22416",
"1500000US360630242012","Block Group 2; Census Tract 242.01; Niagara County; New York","69067","16760",
"1500000US360630242013","Block Group 3; Census Tract 242.01; Niagara County; New York","109032","35153",
"1500000US360630242014","Block Group 4; Census Tract 242.01; Niagara County; New York","43636","14312",
"1500000US360630242021","Block Group 1; Census Tract 242.02; Niagara County; New York","77833","14582",
"1500000US360630242022","Block Group 2; Census Tract 242.02; Niagara County; New York","74970","11653",
"1500000US360630242023","Block Group 3; Census Tract 242.02; Niagara County; New York","56117","31736",
"1500000US360630243011","Block Group 1; Census Tract 243.01; Niagara County; New York","60938","9213",
"1500000US360630243021","Block Group 1; Census Tract 243.02; Niagara County; New York","89432","35239",
"1500000US360630243022","Block Group 2; Census Tract 243.02; Niagara County; New York","91500","25291",
"1500000US360630243023","Block Group 3; Census Tract 243.02; Niagara County; New York","103646","23978",
"1500000US360630243031","Block Group 1; Census Tract 243.03; Niagara County; New York","151458","22411",
"1500000US360630243032","Block Group 2; Census Tract 243.03; Niagara County; New York","103083","43796",
"1500000US360630243033","Block Group 3; Census Tract 243.03; Niagara County; New York","95227","34327",
"1500000US360630244011","Block Group 1; Census Tract 244.01; Niagara County; New York","52058","14187",
"1500000US360630244012","Block Group 2; Census Tract 244.01; Niagara County; New York","-","**",
"1500000US360630244013","Block Group 3; Census Tract 244.01; Niagara County; New York","131250","105319",
"1500000US360630244041","Block Group 1; Census Tract 244.04; Niagara County; New York","68833","16325",
"1500000US360630244042","Block Group 2; Census Tract 244.04; Niagara County; New York","73958","24363",
"1500000US360630244043","Block Group 3; Census Tract 244.04; Niagara County; New York","73750","35848",
"1500000US360630244051","Block Group 1; Census Tract 244.05; Niagara County; New York","120904","33169",
"1500000US360630244052","Block Group 2; Census Tract 244.05; Niagara County; New York","80436","26122",
"1500000US360630244053","Block Group 3; Census Tract 244.05; Niagara County; New York","56520","15029",
"1500000US360630244061","Block Group 1; Census Tract 244.06; Niagara County; New York","-","**",
"1500000US360630244062","Block Group 2; Census Tract 244.06; Niagara County; New York","71518","17886",
"1500000US360630244063","Block Group 3; Census Tract 244.06; Niagara County; New York","78875","8043",
"1500000US360630245011","Block Group 1; Census Tract 245.01; Niagara County; New York","101094","31673",
"1500000US360630245012","Block Group 2; Census Tract 245.01; Niagara County; New York","93750","18085",
"1500000US360630245021","Block Group 1; Census Tract 245.02; Niagara County; New York","76250","4053",
"1500000US360630245022","Block Group 2; Census Tract 245.02; Niagara County; New York","56500","34103",
"1500000US360630245023","Block Group 3; Census Tract 245.02; Niagara County; New York","69265","33402",
"1500000US360630246001","Block Group 1; Census Tract 246; Niagara County; New York","68971","4186",
"1500000US360630246002","Block Group 2; Census Tract 246; Niagara County; New York","88906","45351",
"1500000US360630246003","Block Group 3; Census Tract 246; Niagara County; New York","81827","32670",
"1500000US360639400011","Block Group 1; Census Tract 9400.01; Niagara County; New York","42601","13086",
"1500000US360639400012","Block Group 2; Census Tract 9400.01; Niagara County; New York","60152","48445",
"1500000US360639401001","Block Group 1; Census Tract 9401; Niagara County; New York","-","**",
"1500000US360639900000","Block Group 0; Census Tract 9900; Niagara County; New York","-","**",
"1500000US360650201021","Block Group 1; Census Tract 201.02; Oneida County; New York","53750","13528",
"1500000US360650203001","Block Group 1; Census Tract 203; Oneida County; New York","23389","17353",
"1500000US360650203002","Block Group 2; Census Tract 203; Oneida County; New York","14018","3236",
"1500000US360650207051","Block Group 1; Census Tract 207.05; Oneida County; New York","69773","19008",
"1500000US360650207052","Block Group 2; Census Tract 207.05; Oneida County; New York","70542","11099",
"1500000US360650208021","Block Group 1; Census Tract 208.02; Oneida County; New York","63271","6507",
"1500000US360650208022","Block Group 2; Census Tract 208.02; Oneida County; New York","30791","23553",
"1500000US360650208023","Block Group 3; Census Tract 208.02; Oneida County; New York","38641","29226",
"1500000US360650208024","Block Group 4; Census Tract 208.02; Oneida County; New York","-","**",
"1500000US360650208025","Block Group 5; Census Tract 208.02; Oneida County; New York","36003","5142",
"1500000US360650208031","Block Group 1; Census Tract 208.03; Oneida County; New York","51645","13312",
"1500000US360650208032","Block Group 2; Census Tract 208.03; Oneida County; New York","33295","19481",
"1500000US360650208033","Block Group 3; Census Tract 208.03; Oneida County; New York","-","**",
"1500000US360650208034","Block Group 4; Census Tract 208.03; Oneida County; New York","-","**",
"1500000US360650209001","Block Group 1; Census Tract 209; Oneida County; New York","31496","8448",
"1500000US360650209002","Block Group 2; Census Tract 209; Oneida County; New York","32813","18447",
"1500000US360650210001","Block Group 1; Census Tract 210; Oneida County; New York","12500","2567",
"1500000US360650210002","Block Group 2; Census Tract 210; Oneida County; New York","-","**",
"1500000US360650211031","Block Group 1; Census Tract 211.03; Oneida County; New York","30550","15002",
"1500000US360650211041","Block Group 1; Census Tract 211.04; Oneida County; New York","32029","12546",
"1500000US360650211042","Block Group 2; Census Tract 211.04; Oneida County; New York","-","**",
"1500000US360650211043","Block Group 3; Census Tract 211.04; Oneida County; New York","25543","24299",
"1500000US360650212011","Block Group 1; Census Tract 212.01; Oneida County; New York","47344","39473",
"1500000US360650212012","Block Group 2; Census Tract 212.01; Oneida County; New York","22043","7872",
"1500000US360650212021","Block Group 1; Census Tract 212.02; Oneida County; New York","33661","13146",
"1500000US360650212022","Block Group 2; Census Tract 212.02; Oneida County; New York","47691","11088",
"1500000US360650213011","Block Group 1; Census Tract 213.01; Oneida County; New York","96458","77871",
"1500000US360650213012","Block Group 2; Census Tract 213.01; Oneida County; New York","100250","15062",
"1500000US360650213021","Block Group 1; Census Tract 213.02; Oneida County; New York","40216","21464",
"1500000US360650213022","Block Group 2; Census Tract 213.02; Oneida County; New York","61490","9372",
"1500000US360650213023","Block Group 3; Census Tract 213.02; Oneida County; New York","56741","30989",
"1500000US360650213031","Block Group 1; Census Tract 213.03; Oneida County; New York","21109","6599",
"1500000US360650213032","Block Group 2; Census Tract 213.03; Oneida County; New York","89083","27750",
"1500000US360650213033","Block Group 3; Census Tract 213.03; Oneida County; New York","72031","36702",
"1500000US360650214011","Block Group 1; Census Tract 214.01; Oneida County; New York","58266","12386",
"1500000US360650214012","Block Group 2; Census Tract 214.01; Oneida County; New York","51169","3880",
"1500000US360650214013","Block Group 3; Census Tract 214.01; Oneida County; New York","54338","6584",
"1500000US360650214021","Block Group 1; Census Tract 214.02; Oneida County; New York","22946","20585",
"1500000US360650214022","Block Group 2; Census Tract 214.02; Oneida County; New York","113173","71560",
"1500000US360650215001","Block Group 1; Census Tract 215; Oneida County; New York","38971","12627",
"1500000US360650215002","Block Group 2; Census Tract 215; Oneida County; New York","29571","10145",
"1500000US360650216011","Block Group 1; Census Tract 216.01; Oneida County; New York","78891","32110",
"1500000US360650216012","Block Group 2; Census Tract 216.01; Oneida County; New York","75795","8675",
"1500000US360650216013","Block Group 3; Census Tract 216.01; Oneida County; New York","77365","53791",
"1500000US360650216021","Block Group 1; Census Tract 216.02; Oneida County; New York","105750","42635",
"1500000US360650216022","Block Group 2; Census Tract 216.02; Oneida County; New York","78006","9972",
"1500000US360650217011","Block Group 1; Census Tract 217.01; Oneida County; New York","63846","28273",
"1500000US360650217012","Block Group 2; Census Tract 217.01; Oneida County; New York","90750","36090",
"1500000US360650217013","Block Group 3; Census Tract 217.01; Oneida County; New York","80288","32899",
"1500000US360650217021","Block Group 1; Census Tract 217.02; Oneida County; New York","63922","20853",
"1500000US360650217022","Block Group 2; Census Tract 217.02; Oneida County; New York","58656","17048",
"1500000US360650217023","Block Group 3; Census Tract 217.02; Oneida County; New York","50313","31397",
"1500000US360650219001","Block Group 1; Census Tract 219; Oneida County; New York","33375","28127",
"1500000US360650219002","Block Group 2; Census Tract 219; Oneida County; New York","26638","16391",
"1500000US360650220001","Block Group 1; Census Tract 220; Oneida County; New York","51676","10475",
"1500000US360650220002","Block Group 2; Census Tract 220; Oneida County; New York","38333","17077",
"1500000US360650220003","Block Group 3; Census Tract 220; Oneida County; New York","67679","46615",
"1500000US360650221001","Block Group 1; Census Tract 221; Oneida County; New York","58026","20002",
"1500000US360650221002","Block Group 2; Census Tract 221; Oneida County; New York","58750","33820",
"1500000US360650222001","Block Group 1; Census Tract 222; Oneida County; New York","76678","7727",
"1500000US360650222002","Block Group 2; Census Tract 222; Oneida County; New York","113472","82463",
"1500000US360650222003","Block Group 3; Census Tract 222; Oneida County; New York","86583","50491",
"1500000US360650224001","Block Group 1; Census Tract 224; Oneida County; New York","64531","23680",
"1500000US360650224002","Block Group 2; Census Tract 224; Oneida County; New York","55947","17329",
"1500000US360650224003","Block Group 3; Census Tract 224; Oneida County; New York","43836","11418",
"1500000US360650225001","Block Group 1; Census Tract 225; Oneida County; New York","43788","9584",
"1500000US360650225002","Block Group 2; Census Tract 225; Oneida County; New York","27895","20077",
"1500000US360650225003","Block Group 3; Census Tract 225; Oneida County; New York","41388","18470",
"1500000US360650225004","Block Group 4; Census Tract 225; Oneida County; New York","76410","15975",
"1500000US360650227011","Block Group 1; Census Tract 227.01; Oneida County; New York","70288","18514",
"1500000US360650227012","Block Group 2; Census Tract 227.01; Oneida County; New York","91250","21412",
"1500000US360650227021","Block Group 1; Census Tract 227.02; Oneida County; New York","84432","26505",
"1500000US360650227022","Block Group 2; Census Tract 227.02; Oneida County; New York","92235","10746",
"1500000US360650227023","Block Group 3; Census Tract 227.02; Oneida County; New York","111198","37699",
"1500000US360650228001","Block Group 1; Census Tract 228; Oneida County; New York","74712","8977",
"1500000US360650228002","Block Group 2; Census Tract 228; Oneida County; New York","94934","20486",
"1500000US360650230001","Block Group 1; Census Tract 230; Oneida County; New York","113438","48681",
"1500000US360650230002","Block Group 2; Census Tract 230; Oneida County; New York","80795","44443",
"1500000US360650230003","Block Group 3; Census Tract 230; Oneida County; New York","102165","17875",
"1500000US360650232001","Block Group 1; Census Tract 232; Oneida County; New York","51908","16904",
"1500000US360650232002","Block Group 2; Census Tract 232; Oneida County; New York","85221","26696",
"1500000US360650232003","Block Group 3; Census Tract 232; Oneida County; New York","60556","28989",
"1500000US360650232004","Block Group 4; Census Tract 232; Oneida County; New York","31709","7570",
"1500000US360650233001","Block Group 1; Census Tract 233; Oneida County; New York","77401","69737",
"1500000US360650233002","Block Group 2; Census Tract 233; Oneida County; New York","72745","17651",
"1500000US360650233003","Block Group 3; Census Tract 233; Oneida County; New York","59107","18846",
"1500000US360650234001","Block Group 1; Census Tract 234; Oneida County; New York","65000","40087",
"1500000US360650234002","Block Group 2; Census Tract 234; Oneida County; New York","59654","21023",
"1500000US360650234003","Block Group 3; Census Tract 234; Oneida County; New York","36318","15092",
"1500000US360650234004","Block Group 4; Census Tract 234; Oneida County; New York","61851","13084",
"1500000US360650235011","Block Group 1; Census Tract 235.01; Oneida County; New York","98026","10420",
"1500000US360650235012","Block Group 2; Census Tract 235.01; Oneida County; New York","138542","20455",
"1500000US360650235021","Block Group 1; Census Tract 235.02; Oneida County; New York","64375","39537",
"1500000US360650235022","Block Group 2; Census Tract 235.02; Oneida County; New York","117279","36386",
"1500000US360650235023","Block Group 3; Census Tract 235.02; Oneida County; New York","126616","31623",
"1500000US360650237021","Block Group 1; Census Tract 237.02; Oneida County; New York","91806","29799",
"1500000US360650237022","Block Group 2; Census Tract 237.02; Oneida County; New York","95111","6180",
"1500000US360650239011","Block Group 1; Census Tract 239.01; Oneida County; New York","74804","21853",
"1500000US360650239012","Block Group 2; Census Tract 239.01; Oneida County; New York","97813","37446",
"1500000US360650239021","Block Group 1; Census Tract 239.02; Oneida County; New York","106429","12560",
"1500000US360650239022","Block Group 2; Census Tract 239.02; Oneida County; New York","109408","35246",
"1500000US360650240001","Block Group 1; Census Tract 240; Oneida County; New York","77583","19473",
"1500000US360650240002","Block Group 2; Census Tract 240; Oneida County; New York","89632","23744",
"1500000US360650241011","Block Group 1; Census Tract 241.01; Oneida County; New York","73750","18897",
"1500000US360650241012","Block Group 2; Census Tract 241.01; Oneida County; New York","64250","18948",
"1500000US360650241021","Block Group 1; Census Tract 241.02; Oneida County; New York","68750","16987",
"1500000US360650241022","Block Group 2; Census Tract 241.02; Oneida County; New York","56667","13790",
"1500000US360650241023","Block Group 3; Census Tract 241.02; Oneida County; New York","92625","24313",
"1500000US360650242001","Block Group 1; Census Tract 242; Oneida County; New York","109219","34700",
"1500000US360650242002","Block Group 2; Census Tract 242; Oneida County; New York","55885","20473",
"1500000US360650242003","Block Group 3; Census Tract 242; Oneida County; New York","49297","20573",
"1500000US360650243011","Block Group 1; Census Tract 243.01; Oneida County; New York","88000","59879",
"1500000US360650243012","Block Group 2; Census Tract 243.01; Oneida County; New York","121458","26417",
"1500000US360650243013","Block Group 3; Census Tract 243.01; Oneida County; New York","99375","20535",
"1500000US360650243021","Block Group 1; Census Tract 243.02; Oneida County; New York","87786","32129",
"1500000US360650243022","Block Group 2; Census Tract 243.02; Oneida County; New York","81705","20513",
"1500000US360650243031","Block Group 1; Census Tract 243.03; Oneida County; New York","85568","15800",
"1500000US360650243032","Block Group 2; Census Tract 243.03; Oneida County; New York","86538","18609",
"1500000US360650244001","Block Group 1; Census Tract 244; Oneida County; New York","64741","5979",
"1500000US360650244002","Block Group 2; Census Tract 244; Oneida County; New York","67941","17188",
"1500000US360650244003","Block Group 3; Census Tract 244; Oneida County; New York","75435","5420",
"1500000US360650245001","Block Group 1; Census Tract 245; Oneida County; New York","33670","13894",
"1500000US360650245002","Block Group 2; Census Tract 245; Oneida County; New York","99917","20933",
"1500000US360650245003","Block Group 3; Census Tract 245; Oneida County; New York","70625","17245",
"1500000US360650247001","Block Group 1; Census Tract 247; Oneida County; New York","73023","17171",
"1500000US360650247002","Block Group 2; Census Tract 247; Oneida County; New York","71094","31599",
"1500000US360650247003","Block Group 3; Census Tract 247; Oneida County; New York","80966","40434",
"1500000US360650247004","Block Group 4; Census Tract 247; Oneida County; New York","84861","27298",
"1500000US360650248001","Block Group 1; Census Tract 248; Oneida County; New York","66442","17293",
"1500000US360650248002","Block Group 2; Census Tract 248; Oneida County; New York","92161","8699",
"1500000US360650249001","Block Group 1; Census Tract 249; Oneida County; New York","103274","17713",
"1500000US360650249002","Block Group 2; Census Tract 249; Oneida County; New York","62031","12613",
"1500000US360650249003","Block Group 3; Census Tract 249; Oneida County; New York","67083","22829",
"1500000US360650250011","Block Group 1; Census Tract 250.01; Oneida County; New York","59977","11486",
"1500000US360650250012","Block Group 2; Census Tract 250.01; Oneida County; New York","75804","22316",
"1500000US360650250013","Block Group 3; Census Tract 250.01; Oneida County; New York","108194","28047",
"1500000US360650250021","Block Group 1; Census Tract 250.02; Oneida County; New York","121875","33271",
"1500000US360650250022","Block Group 2; Census Tract 250.02; Oneida County; New York","84761","32645",
"1500000US360650250023","Block Group 3; Census Tract 250.02; Oneida County; New York","82188","43595",
"1500000US360650250024","Block Group 4; Census Tract 250.02; Oneida County; New York","74139","16760",
"1500000US360650250031","Block Group 1; Census Tract 250.03; Oneida County; New York","-","**",
"1500000US360650250032","Block Group 2; Census Tract 250.03; Oneida County; New York","144250","31206",
"1500000US360650251001","Block Group 1; Census Tract 251; Oneida County; New York","47672","20901",
"1500000US360650251002","Block Group 2; Census Tract 251; Oneida County; New York","103750","22463",
"1500000US360650252001","Block Group 1; Census Tract 252; Oneida County; New York","47344","15663",
"1500000US360650252002","Block Group 2; Census Tract 252; Oneida County; New York","86250","13022",
"1500000US360650253001","Block Group 1; Census Tract 253; Oneida County; New York","84795","26787",
"1500000US360650253002","Block Group 2; Census Tract 253; Oneida County; New York","137023","6161",
"1500000US360650253003","Block Group 3; Census Tract 253; Oneida County; New York","-","**",
"1500000US360650253004","Block Group 4; Census Tract 253; Oneida County; New York","135000","43665",
"1500000US360650253005","Block Group 5; Census Tract 253; Oneida County; New York","91359","32284",
"1500000US360650254001","Block Group 1; Census Tract 254; Oneida County; New York","128438","19382",
"1500000US360650254002","Block Group 2; Census Tract 254; Oneida County; New York","137083","91626",
"1500000US360650254003","Block Group 3; Census Tract 254; Oneida County; New York","100337","35075",
"1500000US360650254004","Block Group 4; Census Tract 254; Oneida County; New York","48185","23187",
"1500000US360650255001","Block Group 1; Census Tract 255; Oneida County; New York","88125","19230",
"1500000US360650255002","Block Group 2; Census Tract 255; Oneida County; New York","97768","45109",
"1500000US360650255003","Block Group 3; Census Tract 255; Oneida County; New York","105500","34906",
"1500000US360650256011","Block Group 1; Census Tract 256.01; Oneida County; New York","93750","15304",
"1500000US360650256012","Block Group 2; Census Tract 256.01; Oneida County; New York","101111","45915",
"1500000US360650256021","Block Group 1; Census Tract 256.02; Oneida County; New York","65625","31520",
"1500000US360650256022","Block Group 2; Census Tract 256.02; Oneida County; New York","40938","22987",
"1500000US360650257001","Block Group 1; Census Tract 257; Oneida County; New York","84621","12721",
"1500000US360650257002","Block Group 2; Census Tract 257; Oneida County; New York","92643","22413",
"1500000US360650258001","Block Group 1; Census Tract 258; Oneida County; New York","53333","35300",
"1500000US360650258002","Block Group 2; Census Tract 258; Oneida County; New York","40000","21493",
"1500000US360650259001","Block Group 1; Census Tract 259; Oneida County; New York","-","**",
"1500000US360650261001","Block Group 1; Census Tract 261; Oneida County; New York","66042","7377",
"1500000US360650261002","Block Group 2; Census Tract 261; Oneida County; New York","-","**",
"1500000US360650261003","Block Group 3; Census Tract 261; Oneida County; New York","166389","63562",
"1500000US360650262001","Block Group 1; Census Tract 262; Oneida County; New York","101927","26558",
"1500000US360650262002","Block Group 2; Census Tract 262; Oneida County; New York","101118","34290",
"1500000US360650262003","Block Group 3; Census Tract 262; Oneida County; New York","84623","38019",
"1500000US360650262004","Block Group 4; Census Tract 262; Oneida County; New York","95379","24921",
"1500000US360650263001","Block Group 1; Census Tract 263; Oneida County; New York","16163","6434",
"1500000US360650263002","Block Group 2; Census Tract 263; Oneida County; New York","47308","18460",
"1500000US360650263003","Block Group 3; Census Tract 263; Oneida County; New York","40779","12902",
"1500000US360650264001","Block Group 1; Census Tract 264; Oneida County; New York","-","**",
"1500000US360650264002","Block Group 2; Census Tract 264; Oneida County; New York","28871","11316",
"1500000US360650264003","Block Group 3; Census Tract 264; Oneida County; New York","34739","14074",
"1500000US360650264004","Block Group 4; Census Tract 264; Oneida County; New York","68452","62873",
"1500000US360650264005","Block Group 5; Census Tract 264; Oneida County; New York","-","**",
"1500000US360650265011","Block Group 1; Census Tract 265.01; Oneida County; New York","-","**",
"1500000US360650265021","Block Group 1; Census Tract 265.02; Oneida County; New York","-","**",
"1500000US360650266001","Block Group 1; Census Tract 266; Oneida County; New York","-","**",
"1500000US360650267000","Block Group 0; Census Tract 267; Oneida County; New York","-","**",
"1500000US360650267001","Block Group 1; Census Tract 267; Oneida County; New York","85527","16298",
"1500000US360650267002","Block Group 2; Census Tract 267; Oneida County; New York","100938","58326",
"1500000US360650267003","Block Group 3; Census Tract 267; Oneida County; New York","94531","33839",
"1500000US360650267004","Block Group 4; Census Tract 267; Oneida County; New York","54185","15860",
"1500000US360659800021","Block Group 1; Census Tract 9800.02; Oneida County; New York","-","**",
"1500000US360659800031","Block Group 1; Census Tract 9800.03; Oneida County; New York","-","**",
"1500000US360659801001","Block Group 1; Census Tract 9801; Oneida County; New York","-","**",
"1500000US360670001001","Block Group 1; Census Tract 1; Onondaga County; New York","88667","32850",
"1500000US360670002001","Block Group 1; Census Tract 2; Onondaga County; New York","55587","14223",
"1500000US360670002002","Block Group 2; Census Tract 2; Onondaga County; New York","20408","6670",
"1500000US360670003001","Block Group 1; Census Tract 3; Onondaga County; New York","70924","12479",
"1500000US360670003002","Block Group 2; Census Tract 3; Onondaga County; New York","54375","34451",
"1500000US360670004001","Block Group 1; Census Tract 4; Onondaga County; New York","76220","22329",
"1500000US360670004002","Block Group 2; Census Tract 4; Onondaga County; New York","67580","41437",
"1500000US360670004003","Block Group 3; Census Tract 4; Onondaga County; New York","-","**",
"1500000US360670005011","Block Group 1; Census Tract 5.01; Onondaga County; New York","32575","30241",
"1500000US360670005012","Block Group 2; Census Tract 5.01; Onondaga County; New York","29904","15525",
"1500000US360670006001","Block Group 1; Census Tract 6; Onondaga County; New York","24479","15957",
"1500000US360670006002","Block Group 2; Census Tract 6; Onondaga County; New York","44688","2428",
"1500000US360670006003","Block Group 3; Census Tract 6; Onondaga County; New York","-","**",
"1500000US360670007001","Block Group 1; Census Tract 7; Onondaga County; New York","34432","11889",
"1500000US360670007002","Block Group 2; Census Tract 7; Onondaga County; New York","56087","33720",
"1500000US360670008001","Block Group 1; Census Tract 8; Onondaga County; New York","40346","20382",
"1500000US360670008002","Block Group 2; Census Tract 8; Onondaga County; New York","30920","12498",
"1500000US360670009001","Block Group 1; Census Tract 9; Onondaga County; New York","63750","23072",
"1500000US360670009002","Block Group 2; Census Tract 9; Onondaga County; New York","190648","38215",
"1500000US360670009003","Block Group 3; Census Tract 9; Onondaga County; New York","72125","37163",
"1500000US360670010001","Block Group 1; Census Tract 10; Onondaga County; New York","62879","23156",
"1500000US360670010002","Block Group 2; Census Tract 10; Onondaga County; New York","57273","30418",
"1500000US360670010003","Block Group 3; Census Tract 10; Onondaga County; New York","62695","31783",
"1500000US360670010004","Block Group 4; Census Tract 10; Onondaga County; New York","40833","16216",
"1500000US360670014001","Block Group 1; Census Tract 14; Onondaga County; New York","-","**",
"1500000US360670014002","Block Group 2; Census Tract 14; Onondaga County; New York","15556","8658",
"1500000US360670014003","Block Group 3; Census Tract 14; Onondaga County; New York","38077","21928",
"1500000US360670015001","Block Group 1; Census Tract 15; Onondaga County; New York","57188","19451",
"1500000US360670015002","Block Group 2; Census Tract 15; Onondaga County; New York","49286","16584",
"1500000US360670016001","Block Group 1; Census Tract 16; Onondaga County; New York","27989","9803",
"1500000US360670016002","Block Group 2; Census Tract 16; Onondaga County; New York","31563","22085",
"1500000US360670017011","Block Group 1; Census Tract 17.01; Onondaga County; New York","51167","28938",
"1500000US360670017012","Block Group 2; Census Tract 17.01; Onondaga County; New York","68170","51513",
"1500000US360670017021","Block Group 1; Census Tract 17.02; Onondaga County; New York","59655","19425",
"1500000US360670017022","Block Group 2; Census Tract 17.02; Onondaga County; New York","54967","46250",
"1500000US360670018001","Block Group 1; Census Tract 18; Onondaga County; New York","53917","29110",
"1500000US360670018002","Block Group 2; Census Tract 18; Onondaga County; New York","71222","9779",
"1500000US360670018003","Block Group 3; Census Tract 18; Onondaga County; New York","73093","18991",
"1500000US360670019001","Block Group 1; Census Tract 19; Onondaga County; New York","46310","42851",
"1500000US360670019002","Block Group 2; Census Tract 19; Onondaga County; New York","42460","33603",
"1500000US360670019003","Block Group 3; Census Tract 19; Onondaga County; New York","63041","21707",
"1500000US360670019004","Block Group 4; Census Tract 19; Onondaga County; New York","94028","29099",
"1500000US360670019005","Block Group 5; Census Tract 19; Onondaga County; New York","56786","9361",
"1500000US360670020001","Block Group 1; Census Tract 20; Onondaga County; New York","28639","10240",
"1500000US360670020002","Block Group 2; Census Tract 20; Onondaga County; New York","42885","19066",
"1500000US360670021011","Block Group 1; Census Tract 21.01; Onondaga County; New York","43672","31559",
